item_seq,item_name,ingr_code,ingr_name_ko,ingr_name_en,atc_code,synonyms,성상,의약품제형,색상앞,표시앞,표시뒤,severity_class,label_section,dili_status
201801057,레보건정500밀리그램(레보플록사신수화물),M251128,레보플록사신수화물,Levofloxacin Hydrate,J01MA12,[],분홍색의장방형필름코팅정,장방형,분홍,KI,500,,No Match,vNo-Data
201801071,넬슨라니티딘염산염정75밀리그램,M222983,라니티딘염산염,Ranitidine Hydrochloride,A02BA02,[],분홍색의원형필름코팅정,원형,분홍,NSP,-,5.0,Adverse reactions,vLess-DILI-concern
201801073,훼리큐캡슐,M223289,폴산,Polysaccharide Iron Complex/Cyanocobalamin Powder 0.1%/Folic Acid,B03AE01,"[""시아노코발라민1000배산"", ""폴리사카리드철착염""]",엷은갈색~검정색의과립이함유된상·하부농갈색의경질캡슐제,장방형,갈색,APGFE,-,0.0,No match,vNo-DILI-concern
201801085,엘부틴정(트리메부틴말레산염),M252787,트리메부틴말레산염,Trimebutine Maleate,A03AA05,[],흰색의원형정제,원형,하양,T07분할선150,-,,No Match,vNo-Data
201801087,토피메드정(토피라메이트),M087104,토피라메이트,Topiramate,N03AX11,[],흰색의원형필름코팅정,원형,하양,T05,-,3.0,Adverse reactions,vLess-DILI-concern
201801088,통클리어연질캡슐(클로닉신리시네이트),M080375,클로닉신리시네이트,Clonixin Lysinate,M01AX,[],미황색의투명한액이든청색의투명한타원형연질캡슐,타원형,파랑|투명,APG,-,,No Match,vNo-Data
201801089,탁센이브연질캡슐,M082487,파마브롬,Ibuprofen/Pamabrom,M01AE51,"[""이부프로펜""]",미황색투명한내용물을함유한분홍색투명한타원형연질캡슐,타원형,빨강|투명,Teve,-,3.0,Warnings & precautions,vLess-DILI-concern
201801100,뉴나스포린정,M251061,비스무트시트르산염칼륨,Ranitidine Hydrochloride/Sucralfate Hydrate/Tripotassium Bismuth Dicitrate,A02BA,"[""라니티딘염산염"", ""수크랄페이트수화물""]",녹색의원형필름코팅정,원형,연두,ΛN,NF,5.0,Adverse reactions,vLess-DILI-concern
201801101,뉴치옥트민정(알티옥트산트로메타민염),M258316,알티옥트산트로메타민염,R-Thioctic Acid Tromethamine,A16AX01,[],연두색의장방형필름코팅정,장방형,연두,ΛNG,분할선,,No Match,vNo-Data
201801102,젠스펜정(록소프로펜나트륨수화물),M222839,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,M01AE19,[],담홍색의원형정제,원형,분홍,JI,LOX,,No Match,vNo-Data
201801110,그리멜정2mg(글리메피리드),M086024,글리메피리드,Glimepiride,A10BB12,[],녹색의장방형정제,기타,초록,G분할선L,분할선,7.0,Adverse reactions,vLess-DILI-concern
201801111,록시트로정(록시트로마이신),M222994,록시트로마이신,Roxithromycin,J01FA06,[],흰색의원형필름코팅정,원형,하양,ROX,JY,,No Match,vNo-Data
201801145,템페라연질캡슐,M223262,티아민질산염,Tocopherol Acetate/Ascorbic Acid/Beta-Carotene Suspension 30%/Zinc Oxide/Selenium In Dried Yeast/Ursodeoxycholic Acid/Thiamine Nitrate,A11AB,"[""토코페롤아세테이트"", ""아스코르브산"", ""산화아연"", ""셀레늄함유건조효모"", ""우르소데옥시콜산"", ""β-카로틴현탁액30%""]",적갈색의유상내용물을함유한암갈색의장방형연질캡슐,타원형,갈색,템페라,-,0.0,No match,vNo-DILI-concern
201801152,토피스정25밀리그램(토피라메이트),M087104,토피라메이트,Topiramate,N03AX11,[],황색의원형필름코팅정제,원형,노랑,T분할선P,25,3.0,Adverse reactions,vLess-DILI-concern
201801153,토피스정100밀리그램(토피라메이트),M087104,토피라메이트,Topiramate,N03AX11,[],황색의원형필름코팅정제,원형,노랑,TP---100,십자분할선,3.0,Adverse reactions,vLess-DILI-concern
201801160,빅조인에프정,M040262,산화마그네슘,Sodium Chondroitin Sulfate/Cyanocobalamin Powder 0.1%/Inositol/Fursultiamine/Nicotinamide/Pyridoxine Hydrochloride/Calcium Pantothenate/Riboflavin Butyrate/Gamma-Oryzanol/Magnesium Oxide,A11EX,"[""이노시톨"", ""푸르설티아민"", ""리보플라빈부티레이트"", ""콘드로이틴설페이트나트륨"", ""γ-오리자놀"", ""시아노코발라민1000배산"", ""판토텐산칼슘"", ""니코틴산아미드"", ""피리독신염산염""]",갈색의장방형필름코팅정,장방형,갈색,분할선,마크BF,0.0,No match,vNo-DILI-concern
201801170,엘카틸정(엘카르니틴),M081074,엘카르니틴,L-Carnitine,A16AA01,[],흰색의원형필름코팅정,원형,하양,CNT,-,,No Match,vNo-Data
201801175,뉴리탄정0.1밀리그램(데스모프레신아세트산염),M250270,데스모프레신아세트산염,Desmopressin Acetate,H01BA02,[],흰색의타원형정제,타원형,하양,NK1,분할선,3.0,Adverse reactions,Ambiguous-DILI-concern
201801177,메가골드플러스정,M099907,콜레칼시페롤과립,Sodium Chondroitin Sulfate/Fursultiamine/Nicotinamide/Inositol/Choline Tartrate/Calcium Pantothenate/Pyridoxine Hydrochloride/Cyanocobalamin Powder 0.1%/Riboflavin/Gamma-Oryzanol/Cholecalciferol Granules,A11JC,"[""이노시톨"", ""푸르설티아민"", ""콘드로이틴설페이트나트륨"", ""리보플라빈"", ""γ-오리자놀"", ""시아노코발라민1000배산"", ""콜린타르타르산염"", ""피리독신염산염"", ""니코틴산아미드"", ""판토텐산칼슘""]",갈색의장방형필름코팅정제,장방형,갈색,MGP,-,0.0,No match,vNo-DILI-concern
201801178,파워콜코프연질캡슐,M254445,티페피딘시트르산염,Acetaminophen/Guaifenesin/DL-Methylephedrine Hydrochloride/Tipepidine Citrate,R05X,"[""dl-메틸에페드린염산염"", ""구아이페네신"", ""아세트아미노펜""]",미황색(연노랑)의투명한내용물을함유한연한갈색의타원형연질캡슐,타원형,갈색,D-WPWC,-,5.0,Warnings & precautions,vMost-DILI-concern
201801179,리버만프리미엄연질캡슐(밀크시슬열매건조엑스),M268656,밀크시슬열매건조엑스,Milk-Thistle Fruit Dried Extract,A05BA03,[],황갈색의유상내용물을함유한암적색의장방형연질캡슐,타원형,갈색,LVMP,-,,No Match,vNo-Data
201801180,제이더블유신약레보설피리드정(레보설피리드),M099905,레보설피리드,Levosulpiride,A03FA,[],흰색의원형정제,원형,하양,AN,25,,No Match,vNo-Data
201801198,바로원정(레보노르게스트렐),M095487,레보노르게스트렐,Levonorgestrel,,[],흰색의원형정제,원형,하양,CP1,-,0.0,No match,vNo-DILI-concern
201801211,프레탑캡슐150밀리그램(프레가발린),M102323,프레가발린,Pregabalin,N02BF02,[],흰색또는연한노란색을띄는흰색의가루가든상부흰색|하부흰색의경질캡슐제,장방형,하양,PG150FTL,-,0.0,No match,vLess-DILI-concern
201801213,클로마신정250mg(클래리트로마이신),M223198,클래리트로마이신,Clarithromycin,J01FA09,[],황색타원형필름코팅정제,타원형,노랑,KMS,CLM,8.0,Warnings & precautions,vMost-DILI-concern
201801224,엘러큐어정(에피나스틴염산염),M256607,에피나스틴염산염,Epinastine Hydrochloride,R06AX24,[],흰색또는연한노란색의원형필름코팅정제,원형,하양,EQ,분할선,,No Match,vNo-Data
201801233,벨포로츄어블정(수크로제이철옥시수산화물),M267505,수크로제이철옥시수산화물,Sucroferric Oxyhydroxide,V03AE05,[],한쪽면에PA500이새겨진적갈색의원형저작정이다.,원형,갈색,PA500,-,,No Match,vNo-Data
201801235,코러스레보세티리진염산염정(수출용),M244596,레보세티리진염산염,Levocetirizine Hydrochloride,R06AE09,[],흰색또는연한노란색의타원형필름코팅정제,타원형,하양,HK,LZ,,No Match,vNo-Data
201801256,칼디쓰리플러스정,M218189,농축콜레칼시페롤(분말형),Calcium Citrate Hydrate/Cholecalciferol Concentrate Powder,A12AX,"[""시트르산칼슘수화물""]",흰색의타원형필름코팅정제,타원형,하양,IWP,분할선,,No Match,vNo-Data
201801257,개스틴포르테연질캡슐,M223083,시메티콘,Alverine Citrate/Simethicone,,"[""알베린시트르산염""]",흰색의점조액이든녹색의타원형연질캡슐,타원형,초록,GTF,-,,No Match,vNo-Data
201801266,웰마코연질캡슐(오메가-3-산에틸에스테르90),M261332,오메가-3-산에틸에스테르90,Omega-3-Acid Ethyl Esters 90,C10AX06,[],미황색의유성물질이충전된투명한장방형연질캡슐,타원형,노랑|투명,WMSC,-,,No Match,vNo-Data
201801267,제로살탄정50밀리그램(로사르탄칼륨),M249673,로사르탄칼륨,Losartan Potassium,,[],흰색의타원형필름코팅정제,타원형,하양,JI,Z50,4.0,Adverse reactions,vLess-DILI-concern
201801268,에스슬림정(방풍통성산),M071732,활석,Angelica Gigas Root/Peony Root/Cnidium Rhizome/Forsythia Fruit/Mentha Herb/Saposhnikovia Root/Ephedra Herb/Rhubarb/Natrii Sulfas/Platycodon Root/Scutellaria Root/Gypsum Fibrosum/Raw Ginger/Gardenia Fruit/Schizonepeta Spike/Atractylodes Rhizome White/Licorice/Talc,A08AX,"[""대황"", ""망초"", ""당귀"", ""백출"", ""작약"", ""감초"", ""형개"", ""석고"", ""황금"", ""연교"", ""방풍"", ""마황"", ""박하"", ""치자"", ""생강"", ""천궁"", ""길경""]",진한갈색의원형필름코팅정제,원형,갈색,Z01,마크,,No Match,vNo-Data
201801269,멕실렌캡슐(멕실레틴염산염),M223032,멕실레틴염산염,Mexiletine Hydrochloride,C01BB02,[],흰색분말이든상하농갈색의경질캡슐,장방형,갈색,H.KrsH.Krs,-,3.0,Box warning,vMost-DILI-concern
201801270,뉴로낙CR정(아세클로페낙),M040359,아세클로페낙,Aceclofenac,M01AB16,[],흰색의장방형서방성필름코팅정,장방형,하양,NN,CR,0.0,No match,vLess-DILI-concern
201801271,보령니트로푸란토인캡슐,M040067,니트로푸란토인,Nitrofurantoin,J01XE01,[],연한노란색의분말이든상부연갈색|하부흰색의경질캡슐,장방형,갈색,BRNFT,-,8.0,Warnings & precautions,vMost-DILI-concern
201801286,스토마큐정(반하사심탕),M040792,황련,Pinellia Tuber/Scutellaria Root/Ginger/Ginseng/Licorice/Jujube/Coptis Rhizome,A16AX,"[""건강"", ""대추"", ""인삼"", ""황금"", ""반하"", ""감초""]",갈색의장방형코팅정제,장방형,노랑,KB,26,,No Match,vNo-Data
201801291,삼아치옥트카이랄정(알티옥트산트로메타민염),M258316,알티옥트산트로메타민염,R-Thioctic Acid Tromethamine,A16AX01,[],연두색의장방형필름코팅정,장방형,연두,SΛR,-,,No Match,vNo-Data
201801322,목시클란정375mg(아목시실린-클라불란산칼륨),M248503,묽은클라불란산칼륨,Amoxicillin Hydrate/Dilute Potassium Clavulanate,J01CR02,"[""아목시실린수화물""]",흰색이거나거의흰색타원형의필름코팅정제이다.,타원형,하양,MJ3,-,,No Match,vNo-Data
201801323,목시클란정625mg(아목시실린-클라불란산칼륨),M248503,묽은클라불란산칼륨,Amoxicillin Hydrate/Dilute Potassium Clavulanate,J01CR02,"[""아목시실린수화물""]",이약은흰색이거나거의흰색타원형의필름코팅정제이다.,타원형,하양,MJ6,-,,No Match,vNo-Data
201801324,국제피오글리타존정30밀리그램(피오글리타존염산염),M235069,피오글리타존염산염,Pioglitazone Hydrochloride,A10BG03,[],흰색의원형정제,원형,하양,KJ,P3,3.0,Warnings & precautions,vLess-DILI-concern
201801327,비엘글리메정2밀리그램(글리메피리드),M086024,글리메피리드,Glimepiride,A10BB12,[],녹색의장방형정제,기타,초록,sr분할선ON,분할선,7.0,Adverse reactions,vLess-DILI-concern
201801328,모사그린정(모사프리드시트르산염수화물),M253090,모사프리드시트르산염수화물,Mosapride Citrate Dihydrate,A03FA09,[],흰색의장방형필름코팅정,장방형,하양,MSG,분할선,,No Match,vNo-Data
201801331,카디렛정5/10밀리그램,M222875,암로디핀베실산염,Atorvastatin Calcium/Amlodipine Besylate,C10BX03,"[""아토르바스타틴칼슘""]",흰색타원형의필름코팅정,타원형,하양,05월 10일,SKC,5.0,Warnings & precautions,vMost-DILI-concern
201801332,카디렛정5/20밀리그램,M222875,암로디핀베실산염,Atorvastatin Calcium/Amlodipine Besylate,C10BX03,"[""아토르바스타틴칼슘""]",흰색타원형의필름코팅정,타원형,하양,05월 20일,SKC,5.0,Warnings & precautions,vMost-DILI-concern
201801335,알츠코린정(콜린알포세레이트),M257700,콜린알포세레이트,Choline Alfoscerate,N07AX02,[],담황색의장방형필름코팅정,타원형,주황,SP,-,,No Match,vNo-Data
201801336,텔미큐어정80밀리그램(텔미사르탄),M090395,텔미사르탄,Telmisartan,C09CA07,[],흰색의타원형정제,타원형,하양,ETX,C9,3.0,Adverse reactions,vLess-DILI-concern
201801338,텔미큐어정40밀리그램(텔미사르탄),M090395,텔미사르탄,Telmisartan,C09CA07,[],흰색의장타원형정제,타원형,하양,ETX,C8,3.0,Adverse reactions,vLess-DILI-concern
201801342,크레고정5밀리그램(로수바스타틴칼슘),M095744,로수바스타틴칼슘,Rosuvastatin Calcium,C10AA07,[],노란색의원형필름코팅정,원형,노랑,CRE,5,3.0,Warnings & precautions,vLess-DILI-concern
201801343,가네리버연질캡슐350mg(밀크시슬열매건조엑스),M268656,밀크시슬열매건조엑스,Milk-Thistle Fruit Dried Extract,A05BA03,[],황갈색의유상내용물을함유한녹색의장방형연질캡슐제,타원형,초록,Gane350,-,,No Match,vNo-Data
201801344,이니바실루스캡슐(바실루스리케니포르미스균),M088551,바실루스리케니포르미스균,Bacillus Licheniformis,A07FA01,[],흰색의분말이든상부하부흰색의캡슐제,장방형,하양,마크250,-,,No Match,vNo-Data
201801346,피오민메트정15/850밀리그램,M244179,메트포르민염산염,Pioglitazone Hydrochloride/Metformin Hydrochloride,A10BD05,"[""피오글리타존염산염""]",흰색내지회백색의장방형필름코팅정,장방형,하양,POM,-,3.0,Warnings & precautions,vLess-DILI-concern
201801353,우루리버정100mg(우르소데옥시콜산),M223167,우르소데옥시콜산,Ursodeoxycholic Acid,A05AA02,[],흰색의원형정제,원형,하양,HT,U100,,No Match,vNo-Data
201801354,트릴린타정90밀리그램(티카그렐러),M252586,티카그렐러,Ticagrelor,B01AC24,[],노란색의양면이볼록한원형의필름코팅정,원형,노랑,JI,90,0.0,No match,vNo-DILI-concern
201801355,액티진정,M229534,감마오리자놀,Benfotiamine/Riboflavin/Nicotinamide/Calcium Pantothenate/Pyridoxine Hydrochloride/Biotin/Folic Acid/Cyanocobalamin/Inositol/Choline Tartrate/Ascorbic Acid Granules 97%/Tocopherol Acetate Powder 50%/Zinc Oxide/Selenium In Dried Yeast/Magnesium Oxide/Cholecalciferol Concentrate Powder/Ursodeoxycholic Acid/Gamma-Oryzanol,A11JC,"[""산화마그네슘"", ""폴산"", ""벤포티아민"", ""토코페롤아세테이트 2배산"", ""우르소데옥시콜산"", ""시아노코발라민"", ""아스코르브산 과립97%"", ""비오틴"", ""리보플라빈"", ""셀레늄함유건조효모"", ""산화아연"", ""콜린타르타르산염"", ""판토텐산칼슘"", ""니코틴산아미드"", ""콜레칼시페롤농축물(분말형)"", ""이노시톨"", ""피리독신염산염""]",갈색의장방형필름코팅정제,타원형,갈색,ATJ,-,0.0,No match,vNo-DILI-concern
201801356,뉴스피린장용정100밀리그램(아스피린),M040355,아스피린,Aspirin,B01AC06,[],흰색의원형장용성필름코팅정,원형,하양,DM,ΛS,0.0,No match,vLess-DILI-concern
201801363,셀록신정(록시트로마이신),M222994,록시트로마이신,Roxithromycin,J01FA06,[],흰색의원형필름코팅정,원형,하양,CEP,40,,No Match,vNo-Data
201801366,디로칸캡슐150밀리그램(플루코나졸),M084154,플루코나졸,Fluconazole,J02AC01,[],흰색분말이충진된상부는암청색|하부는담청색의캡슐제,장방형,파랑,DRK150mg,-,8.0,Warnings & precautions,vMost-DILI-concern
201801367,심발세틴캡슐30밀리그램(둘록세틴염산염),M259598,둘록세틴염산염장용과립,Duloxetine Hydrochloride Enteric-Coated Granules,N06AX21,[],흰색내지회백색의장용성구형과립이들어있는상부청색|하부흰색의경질캡슐제,장방형,파랑,DMDU30,-,,No Match,vNo-Data
201801368,심발세틴캡슐60밀리그램(둘록세틴염산염),M259598,둘록세틴염산염장용과립,Duloxetine Hydrochloride Enteric-Coated Granules,N06AX21,[],흰색내지회백색의장용성구형과립이들어있는상부청색|하부노란연두색의경질캡슐제,장방형,파랑,DMDU60,-,,No Match,vNo-Data
201801369,베프정(베포타스틴베실산염),M255128,베포타스틴베실산염,Bepotastine Besylate,R06AX,[],흰색의원형필름코팅정,원형,하양,마크,분할선,,No Match,vNo-Data
201801381,제로살탄플러스정,M223356,히드로클로로티아지드,Losartan Potassium/Hydrochlorothiazide,,"[""로사르탄칼륨""]",황색의타원형필름코팅정,타원형,연두,JI,ZP,4.0,Adverse reactions,vLess-DILI-concern
